peakID,Log2FC,Pval,FDR,Mean,MeanDiff,Direction,score,replicateScoreQuantile,groupScoreQuantile,Reproducibility,GroupReplicate,distToGeneStart,nearestGene,peakType,distToTSS,nearestTSS,GC,idx,N,AR.halfsite.motif,ARE.motif,HNF4a.motif,AR_binding,Hnf4a_binding
chr1_57630065_57630565,-0.970857510854308,2.2170066397759e-05,0.00663657834935868,0.100197124141615,-0.0981097746219526,DOWN,178.07805,0.901,0.895,7,PT-S3-f/mKO._.A1,144545,Spats2l,Distal,144545,uc007bbd.2,0.4311,2837,0,FALSE,FALSE,FALSE,0,0
chr1_57764787_57765287,-2.96985549284334,0.000177308444462426,0.0275551844654395,0.00183298839244013,-0.0261968565814181,DOWN,10.22006,0.557,0.405,2,PT-S3-mWT._.B5,9823,Spats2l,Distal,9823,uc007bbd.2,0.3952,2845,0,FALSE,FALSE,FALSE,0,0
chr1_57766252_57766752,-1.7981059848459,0.000114463880789157,0.0208106137065721,0.0212771532360691,-0.0576722595007048,DOWN,55.17902,0.727,0.71,5,PT-S3-f/mKO._.A2,8358,Spats2l,Distal,8358,uc007bbd.2,0.4291,2846,0,FALSE,FALSE,FALSE,0,0
chr1_59118465_59118965,-2.03770659317441,9.37894726655404e-05,0.0183133090825972,0.0146848608877624,-0.0518218941758111,DOWN,34.88919,0.805,0.745,3,PT-S3-mWT._.B5,1666,Tmem237,Intronic,1090,uc007bdd.1,0.3912,3054,0,TRUE,FALSE,FALSE,0,0
chr1_64737650_64738150,0.532596702206535,6.42126901172877e-06,0.00272372741164233,0.538195159054841,0.166753206587424,UP,750.38464,1,0.999,8,PT-S1._.A2,149,Fzd5,Promoter,149,uc007bgy.1,0.7126,3394,0,TRUE,FALSE,FALSE,0,0
chr1_64742678_64743178,1.37848234275219,0.000344380841519998,0.0409939991176509,0.160524762249007,0.100013969619844,UP,261.75269,0.923,0.918,7,PT-S2-f/mKO._.A1,5177,Fzd5,Distal,5177,uc007bgy.1,0.519,3397,0,FALSE,FALSE,TRUE,1,1
chr1_69687304_69687804,0.655661031896207,0.000188777402042918,0.0287737608831726,0.415911502640009,0.15262772865269,UP,232.66321,0.982,0.975,7,PT-S2-f/mKO._.B4,1593,Ikzf2,Promoter,1593,uc007bjd.3,0.7984,3614,0,FALSE,FALSE,FALSE,0,0
chr1_7019310_7019810,-2.90174981322468,0.000125080648818218,0.0217838458172768,0.00712554611189083,-0.0590726044951705,DOWN,13.96785,0.653,0.555,3,PT-S2-mWT._.B3,69359,Pcmtd1,Distal,69359,uc007agb.1,0.4251,114,0,FALSE,FALSE,FALSE,0,0
chr1_71886866_71887366,1.29266968109124,6.46465996446049e-07,0.000468017511913225,0.220127534244696,0.131456191502663,UP,200.85922,0.96,0.954,7,PT-S3-f/mKO._.B2,995,Gm8883,Promoter,995,uc011wmr.1,0.487,3670,0,FALSE,FALSE,FALSE,0,0
chr1_71887684_71888184,2.12430536252627,1.72639474071699e-10,6.65901583202984e-07,0.193926940932191,0.150988859831234,UP,246.10065,0.933,0.927,7,PT-S3-f/mKO._.A3,177,Gm8883,Promoter,177,uc011wmr.1,0.5269,3671,0,FALSE,FALSE,FALSE,0,0
chr1_73036581_73037081,2.04791208062248,7.47995981239503e-11,3.5198895686776e-07,0.169601205570592,0.130102230585355,UP,77.99117,0.892,0.886,7,PT-S3-f/mKO._.B4,20794,1700027A15Rik,Distal,12244,uc007bla.2,0.5349,3811,0,TRUE,FALSE,FALSE,0,0
chr1_73479316_73479816,2.13287337896909,8.24696107128537e-08,9.90005600275812e-05,0.101790919341847,0.080126247048542,UP,76.69294,0.858,0.851,7,PT-S3-f/mKO._.B2,71996,Pinc,Distal,71996,uc007blb.1,0.4651,3846,0,TRUE,FALSE,FALSE,0,0
chr1_74526040_74526540,-1.52804740560763,0.000137090908651941,0.0231390571842883,0.0342491309694234,-0.0682916411062931,DOWN,43.9764,0.84,0.79,3,PT-S3-mWT._.B5,16598,Plcd4,Intronic,16598,uc007bmg.1,0.4212,4359,0,TRUE,FALSE,FALSE,0,0
chr1_74668248_74668748,-2.50888938655224,7.20236907888343e-05,0.0152945037529993,0.00515086069947144,-0.0335505328592754,DOWN,31.90141,0.67,0.654,6,PT-S1._.A4,6743,Ttll4,Intronic,6743,uc007bmy.1,0.3952,4380,0,FALSE,FALSE,FALSE,0,0
chr1_74939720_74940220,1.98518956599073,0.000165353945157873,0.0264126266451497,0.046427002025861,0.0361953257771234,UP,23.38849,0.711,0.694,7,PT-S3-f/mKO._.B4,4370,Cfap65,Distal,4370,uc007bnj.1,0.491,4466,0,FALSE,FALSE,FALSE,0,0
chr1_76724327_76724827,-1.95141238831703,0.000344625013832892,0.0409939991176509,0.0107569045293379,-0.0365808032226564,DOWN,41.21885,0.7,0.687,6,PT-S2-f/mKO._.A1,215016,Mir6343,Distal,215016,uc033fjq.1,0.4012,4684,0,FALSE,FALSE,FALSE,0,0
chr1_77352377_77352877,-1.58698293940452,0.000431811461165035,0.0477893015402628,0.0145622787049641,-0.0331941906527985,DOWN,21.46109,0.62,0.591,5,PT-S3-f/mKO._.A4,144140,Mir6352,Distal,144140,uc033fjr.1,0.4232,4703,0,FALSE,FALSE,FALSE,0,0
chr1_78821589_78822089,-1.07597319913842,0.000235681658034587,0.0327349858061641,0.0200594214466128,-0.0244450085345416,DOWN,30.27798,0.704,0.614,3,PT-S3-mWT._.B1,4889,Kcne4,Distal,4201,uc033fju.1,0.523,4801,0,FALSE,FALSE,TRUE,0,0
chr1_79742811_79743311,-1.91952516755601,2.15275064941028e-05,0.00648548520868688,0.0212121924456757,-0.064599190187337,DOWN,41.23923,0.834,0.795,4,PT-S2-mWT._.B3,18707,Wdfy1,Intronic,18707,uc007bqu.2,0.4471,4852,0,TRUE,FALSE,TRUE,1,1
chr1_80391312_80391812,-0.792090299796866,0.000248041971912284,0.0338719091626799,0.0399146544264306,-0.0306639861408585,DOWN,178.01436,0.876,0.873,7,PT-S2-f/mKO._.A3,50871,Cul3,Distal,50871,uc007brc.2,0.3633,4910,0,FALSE,FALSE,FALSE,0,0
chr1_82768215_82768715,-1.61399366917237,0.000180945502506977,0.0279358959277308,0.0326855875387942,-0.0714863059322294,DOWN,64.85692,0.889,0.855,3,PT-S3-mWT._.B5,8,Tm4sf20,Promoter,8,uc007bsd.1,0.4271,5092,0,FALSE,FALSE,TRUE,0,0
chr1_82828767_82829267,1.17069178133093,2.9766164798261e-05,0.00815322628993392,0.159014972283178,0.0894907869670334,UP,136.79092,0.927,0.921,7,PT-S3-f/mKO._.B2,10442,Agfg1,Distal,10442,uc007bse.2,0.483,5106,0,FALSE,FALSE,FALSE,0,0
chr1_82844713_82845213,-0.996995291817777,0.000430735067349901,0.0476938303071259,0.035698354093932,-0.0375414884016189,DOWN,57.57174,0.758,0.744,7,PT-S3-f/mKO._.A1,5502,Agfg1,Intronic,5502,uc007bse.2,0.4731,5110,0,TRUE,FALSE,FALSE,0,0
chr1_83432298_83432798,-1.48592375199023,9.54527858482424e-07,0.000636118805881157,0.0390457434313033,-0.0739219310573247,DOWN,52.11687,0.863,0.82,3,PT-S3-mWT._.B5,24347,Sphkap,Distal,24347,uc007bsq.2,0.3832,5158,0,FALSE,FALSE,FALSE,1,0
chr1_8412137_8412637,-2.35148691928073,1.94659677293444e-05,0.00610681148680266,0.0161978076646362,-0.074674699048921,DOWN,46.41344,0.86,0.817,3,PT-S3-mWT._.B3,887489,Sntg1,Intronic,12378,uc029qmt.1,0.4052,148,0,TRUE,FALSE,TRUE,1,1
chr1_8416968_8417468,-4.75032301659901,6.09103519734363e-07,0.000449262535897363,0.000695423374813669,-0.0698511171466167,DOWN,18.81688,0.715,0.637,3,PT-S2-mWT._.B3,882658,Sntg1,Intronic,7547,uc029qmt.1,0.3373,149,0,TRUE,TRUE,FALSE,0,0
chr1_8467265_8467765,-2.64009770071943,7.15920496477708e-05,0.0152441178077146,0.00996925536748409,-0.0626439559591245,DOWN,69.83486,0.891,0.865,3,PT-S2-mWT._.B3,832361,Sntg1,Intronic,3003,uc007agg.2,0.4032,151,0,TRUE,TRUE,FALSE,1,0
chr1_84935611_84936111,1.48101689014283,0.00028797561255999,0.0376428921822306,0.0867554464437483,0.0569600309322317,UP,212.14064,0.91,0.904,7,PT-S3-f/mKO._.A2,777,Slc16a14,Promoter,777,uc007btd.1,0.4431,5275,0,TRUE,FALSE,FALSE,0,0
chr1_8495821_8496321,-2.259340925895,0.000335514908918569,0.0407285306272255,0.00575005481162026,-0.0293550927587124,DOWN,48.94994,0.836,0.797,3,PT-S2-mWT._.B1,803805,Sntg1,Intronic,25551,uc007agg.2,0.3693,153,0,TRUE,FALSE,FALSE,0,0
chr1_86303190_86303690,0.77343834630052,8.44394884753777e-05,0.0169342477649368,0.133013246120567,0.0560275887303815,UP,180.82924,0.893,0.887,7,PT-S3-f/mKO._.A2,218,B3gnt7,Exonic,218,uc007bvk.2,0.6826,5365,0,TRUE,FALSE,FALSE,0,0
chr1_86489910_86490410,-1.33512200749279,4.10053487359915e-06,0.00190673250857589,0.0636804927959543,-0.100029300175208,DOWN,112.27332,0.901,0.87,3,PT-S3-mWT._.B1,36575,Ptma,Distal,36575,uc007bvp.1,0.4651,5417,0,TRUE,FALSE,TRUE,0,0
chr1_86556511_86557011,-1.21728883719321,1.79389190434463e-06,0.00103705463977749,0.0646209946983073,-0.0882790582132294,DOWN,72.18013,0.901,0.87,3,PT-S3-mWT._.B5,25739,Pde6d,Intronic,25739,uc007bvq.1,0.4012,5464,0,FALSE,FALSE,FALSE,0,0
chr1_86557718_86558218,-1.60233631028084,6.74460940990752e-05,0.0147073740392801,0.043923287106996,-0.0935157127434009,DOWN,84.22073,0.916,0.89,3,PT-S3-mWT._.B5,24532,Pde6d,Intronic,24532,uc007bvq.1,0.4451,5465,0,FALSE,FALSE,FALSE,0,0
chr1_86559685_86560185,-3.5322399016406,2.9840842389253e-08,4.34217184811703e-05,0.00577100831633896,-0.0821347556998322,DOWN,38.72568,0.821,0.765,3,PT-S3-mWT._.B5,22565,Pde6d,Intronic,22565,uc007bvq.1,0.4271,5468,0,TRUE,FALSE,FALSE,0,0
chr1_86628263_86628763,-0.652102892260273,8.36228702733768e-05,0.016903314347837,0.185652611069642,-0.107235417837975,DOWN,174.88869,0.946,0.928,3,PT-S3-mWT._.B1,41412,Cops7b,Distal,41412,uc007bvr.1,0.4551,5476,0,TRUE,FALSE,FALSE,0,0
chr1_86880568_86881068,-1.4098187135548,0.000311985291739253,0.0393701018164501,0.038659002179959,-0.0673735006221642,DOWN,49.36995,0.855,0.81,3,PT-S3-mWT._.B5,177013,Dis3l2,Intronic,177013,uc057kfw.1,0.3653,5499,0,FALSE,FALSE,FALSE,0,0
chr1_86883967_86884467,-1.46498663475753,4.99653782216068e-05,0.0117094162460213,0.0169712107594311,-0.0334008869113872,DOWN,29.92073,0.78,0.712,3,PT-S3-mWT._.B5,180412,Dis3l2,Intronic,180412,uc057kfw.1,0.4112,5501,0,TRUE,FALSE,FALSE,0,0
chr1_87086130_87086630,1.85541890445924,1.13491839537934e-06,0.000729429897130315,0.0771205869700577,0.0572554221342242,UP,85.17188,0.809,0.799,7,PT-S3-f/mKO._.A3,3547,Alppl2,Distal,3547,uc007bvy.2,0.505,5517,0,TRUE,FALSE,FALSE,0,0
chr1_88195629_88196129,1.21978685798977,6.4687838969459e-05,0.0142750223123111,0.154703668879271,0.0894235527996233,UP,420.83728,0.961,0.953,7,PT-S2-f/mKO._.A3,9868,Dnajb3,Intronic,4731,uc007byi.1,0.4471,5776,0,FALSE,FALSE,FALSE,1,0
chr1_88200389_88200889,0.574743267983134,0.000388520075039358,0.0442469077521106,0.0898911952339207,0.0301949211848027,UP,330.26328,0.952,0.945,7,PT-S2-f/mKO._.A4,5108,Dnajb3,Exonic,27,uc007byi.1,0.499,5782,0,TRUE,TRUE,FALSE,1,0
chr1_89621337_89621837,-3.09143847374137,8.41707212474977e-05,0.0169342477649368,0.00125161355926155,-0.0244633706982275,DOWN,5.85692,0.277,0.117,2,PT-S3-mWT._.B1,62304,4933400F21Rik,Intronic,6165,uc007byy.1,0.519,6038,0,TRUE,FALSE,FALSE,0,0
chr1_89909739_89910239,-3.43018757077251,9.89611279090672e-08,0.000116421829317343,0.0026256713374111,-0.0452356888540993,DOWN,28.7067,0.773,0.702,3,PT-S3-mWT._.B5,21186,Gbx2,Distal,19195,uc029qro.1,0.4531,6107,0,TRUE,FALSE,FALSE,0,0
chr1_89919222_89919722,-1.6895183408436,1.92125174253429e-06,0.00109720262135293,0.0426366105593045,-0.0993383301124522,DOWN,49.36995,0.855,0.81,3,PT-S3-mWT._.B5,11703,Gbx2,Distal,9712,uc029qro.1,0.521,6108,0,TRUE,FALSE,FALSE,0,0
chr1_90566615_90567115,-3.02310895700274,0.000196964754512273,0.0293498690054995,0.00492923092060494,-0.0493997002807873,DOWN,19.43896,0.585,0.554,3,PT-S2-f/mKO._.A4,36559,Cops8,Distal,36559,uc007bzi.1,0.4631,6190,0,TRUE,FALSE,FALSE,0,0
chr1_92779021_92779521,1.28131108763513,0.000291776550474248,0.0379661390225382,0.130576050272131,0.0780314196373194,UP,205.80795,0.932,0.926,7,PT-S3-f/mKO._.A4,52414,Gpc1,Distal,52414,uc007cbs.1,0.481,6514,0,TRUE,FALSE,FALSE,0,0
chr1_92834564_92835064,1.68608141099285,5.97657402417231e-06,0.002584956156249,0.101651272726937,0.0714395791346658,UP,118.40771,0.875,0.868,7,PT-S3-f/mKO._.A4,3127,Gpc1,Intronic,3127,uc007cbs.1,0.5269,6520,0,FALSE,FALSE,FALSE,0,1
chr1_92873957_92874457,1.29594019298876,8.23629778892653e-05,0.016798903741824,0.0924094166995132,0.0559592308143412,UP,255.62524,0.936,0.931,7,PT-S3-f/mKO._.A3,23828,Mir149,Intronic,23828,uc011wpk.1,0.5489,6531,0,TRUE,FALSE,FALSE,0,0
chr1_93584392_93584892,1.34601669770937,3.01561506889722e-05,0.00824085991092555,0.0729100340832018,0.0454421743468956,UP,39.13483,0.752,0.737,7,PT-S3-f/mKO._.B2,51084,Stk25,Intronic,37163,uc056ydn.1,0.479,6659,0,FALSE,FALSE,FALSE,0,0
chr1_98129775_98130275,-1.67883722174467,0.000245672536954935,0.0337441914040004,0.0347453792379654,-0.0809022271301,DOWN,19.50975,0.688,0.598,4,PT-S2-mWT._.B1,1441,1810006J02Rik,Promoter,1441,uc007cft.1,0.4711,6854,0,FALSE,FALSE,FALSE,0,0
chr1_99273679_99274179,-2.91182787778459,6.8506112756185e-05,0.0148838491297039,0.00329695244666908,-0.0345663805503605,DOWN,11.16943,0.579,0.438,3,PT-S3-mWT._.B5,498835,Cntnap5b,Distal,143179,uc029qsj.1,0.4232,6868,0,FALSE,FALSE,TRUE,0,0
chr10_10106630_10107130,-1.55957248743175,3.218816058558e-07,0.000279464499183024,0.0674968983303406,-0.135356664407541,DOWN,97.17882,0.884,0.848,3,PT-S3-mWT._.B1,205839,Stxbp5,Distal,128113,uc007ejd.1,0.4311,456,0,TRUE,FALSE,TRUE,0,0
chr10_10107347_10107847,-2.75002317283173,1.64280614157671e-06,0.000956763790691336,0.0130648234211226,-0.0862804524821873,DOWN,36.73769,0.796,0.746,3,PT-S2-mWT._.B1,206556,Stxbp5,Distal,127396,uc007ejd.1,0.3852,457,0,FALSE,FALSE,FALSE,0,0
chr10_103355595_103356095,-2.08961545381172,0.000360336504331238,0.041888762564767,0.0195964492172908,-0.0703255123591683,DOWN,74.03666,0.85,0.804,3,PT-S3-mWT._.B1,11962,Slc6a15,Distal,11962,uc007gyj.2,0.3114,9689,0,FALSE,FALSE,FALSE,0,0
chr10_10343872_10344372,-1.4497084814192,4.05474742150881e-06,0.00190301516140058,0.0309469239425931,-0.0570485381451656,DOWN,56.30603,0.811,0.753,3,PT-S3-mWT._.B1,128191,Adgb,Intronic,67765,uc007eje.2,0.487,466,0,FALSE,FALSE,FALSE,0,0
chr10_107719802_107720302,-2.48325149699777,3.94455747399747e-05,0.0101100984634196,0.0125025760500339,-0.0665894850470904,DOWN,36.73769,0.796,0.746,3,PT-S2-mWT._.B1,24,Ptprq,Promoter,24,uc007gzb.1,0.3892,9787,0,TRUE,FALSE,FALSE,0,0
chr10_108320355_108320855,-0.75661033672778,0.00029238483861837,0.0379661390225382,0.0728108999842522,-0.0515833408638342,DOWN,121.12147,0.932,0.925,8,PT-S1._.B1,11583,Pawr,Distal,11583,uc007gzf.1,0.4631,9833,0,TRUE,FALSE,TRUE,1,1
chr10_108376810_108377310,-2.19929123343604,2.2769051485694e-05,0.00674229226905016,0.0176523836054106,-0.0706019082908393,DOWN,65.62959,0.887,0.86,3,PT-S2-mWT._.B5,44870,Pawr,Intronic,44371,uc011xnd.1,0.4172,9874,0,TRUE,FALSE,FALSE,0,0
chr10_111864445_111864945,-2.66555369807479,2.44985132790106e-05,0.00707264563483661,0.0157873815698272,-0.0950683550265154,DOWN,57.70515,0.876,0.837,3,PT-S3-mWT._.B5,9680,Gm20758,Intronic,9680,uc029rfo.1,0.497,10300,0,FALSE,FALSE,TRUE,0,0
chr10_116695446_116695946,-1.76001702334122,9.66463518967685e-06,0.00372782407296506,0.0196117551590502,-0.051587718057695,DOWN,40.02437,0.826,0.771,3,PT-S3-mWT._.B5,21104,Gm26579,Distal,21104,uc007hcg.1,0.513,10499,0,TRUE,FALSE,FALSE,0,0
chr10_116696087_116696587,-1.24178635687194,2.58597324160375e-05,0.00733932016512966,0.0239970706759965,-0.035483707593154,DOWN,40.97734,0.76,0.685,3,PT-S3-mWT._.B1,21745,Gm26579,Distal,21745,uc007hcg.1,0.4132,10500,0,FALSE,FALSE,FALSE,0,0
chr10_117279906_117280406,-2.0574972495611,8.24980285080577e-07,0.000570905768576584,0.0177440412911729,-0.0624432067403757,DOWN,24.97888,0.77,0.698,3,PT-S3-mWT._.B3,2115,Lyz2,Intronic,2115,uc007hda.1,0.475,10636,0,TRUE,FALSE,FALSE,0,0
chr10_119169573_119170073,-4.19536614827327,1.86184967648063e-07,0.000189641076484751,0.00219083390113347,-0.0725862303489742,DOWN,23.37809,0.751,0.686,3,PT-S2-mWT._.B5,70231,Cand1,Distal,70231,uc007hec.2,0.485,10826,0,TRUE,FALSE,TRUE,0,0
chr10_119204272_119204772,1.71932427990387,2.31517815707398e-05,0.00680066964071937,0.12192253202901,0.0862883832063794,UP,65.01997,0.835,0.827,7,PT-S3-f/mKO._.B2,35532,Cand1,Intronic,35532,uc007hec.2,0.5429,10827,0,FALSE,FALSE,FALSE,0,0
chr10_122343299_122343799,-2.23599836488323,3.58419353713594e-06,0.00174599943885226,0.0124981441233563,-0.0538009574316351,DOWN,71.4547,0.779,0.774,7,PT-S2-f/mKO._.A1,104949,Avpr1a,Distal,104949,uc007hge.1,0.4311,11136,0,FALSE,FALSE,FALSE,0,0
chr10_122894594_122895094,1.57053266550342,6.51641566141029e-05,0.0143292935340365,0.086352478564864,0.058605607170918,UP,91.47456,0.845,0.837,7,PT-S3-f/mKO._.A4,90879,Mirlet7i,Intronic,90879,uc011xpd.1,0.5669,11217,0,TRUE,FALSE,FALSE,0,0
chr10_123243510_123244010,-2.56993402570224,5.59315375971327e-05,0.012814040524006,0.0075110727611383,-0.0469639913643713,DOWN,20.42527,0.624,0.499,3,PT-S3-mWT._.B1,20315,Fam19a2,Distal,20315,uc007hgu.2,0.4251,11254,0,FALSE,FALSE,FALSE,0,0
chr10_123406361_123406861,-3.07679174495575,9.37950755508016e-09,1.7377051760785e-05,0.00730081672215801,-0.0691735269430237,DOWN,33.7591,0.725,0.639,3,PT-S3-mWT._.B1,142534,Fam19a2,Intronic,142534,uc007hgu.2,0.3992,11264,0,TRUE,FALSE,TRUE,0,0
chr10_126605171_126605671,-1.37931694481989,1.31530383183499e-05,0.00461529367700089,0.0300310777874817,-0.0512962253118645,DOWN,97.78481,0.828,0.819,7,PT-S3-f/mKO._.A3,104969,Mir378d,Distal,104969,uc056yiu.1,0.3713,11363,0,FALSE,FALSE,FALSE,0,0
chr10_127185484_127185984,1.01482094258485,0.000325421294732873,0.0402564277576805,0.0850620907320102,0.0439759547009284,UP,121.14604,0.835,0.832,7,PT-S2-f/mKO._.A3,4319,Arhgef25,Intronic,4088,uc007hij.2,0.5329,11529,0,FALSE,FALSE,TRUE,0,0
chr10_12722088_12722588,-1.64754684227934,2.82740183454834e-08,4.23728485889942e-05,0.0632262476956924,-0.139127879909086,DOWN,107.6982,0.896,0.864,3,PT-S3-mWT._.B1,147026,Utrn,Intronic,33475,uc007ejz.1,0.4371,519,0,TRUE,FALSE,TRUE,0,0
chr10_127962399_127962899,-0.825176426425599,7.11611629043814e-06,0.00296342791105241,0.0832386612199307,-0.0657830809818849,DOWN,84.22073,0.916,0.89,3,PT-S3-mWT._.B5,44954,Hsd17b6,Distal,44858,uc007hky.1,0.4671,11825,0,TRUE,TRUE,FALSE,1,0
chr10_12868116_12868616,-1.05704032132403,2.06570702346209e-06,0.00115907617693848,0.0804814348401772,-0.089134278808507,DOWN,115.83849,0.944,0.925,3,PT-S3-mWT._.B5,998,Utrn,Intronic,194,uc007ekc.1,0.6447,533,0,FALSE,FALSE,FALSE,0,0
chr10_12868963_12869463,-1.54720083727882,1.20539183006303e-10,5.15662241657945e-07,0.118802203933585,-0.232241701761108,DOWN,256.52771,0.974,0.963,3,PT-S3-mWT._.B1,151,Utrn,Exonic,151,uc007eke.1,0.7186,534,0,FALSE,FALSE,FALSE,0,0
chr10_12981314_12981814,-0.998541487752205,0.000234676402617217,0.0326146139509744,0.0780290915362007,-0.0798673602968269,DOWN,119.54953,0.857,0.85,7,PT-S3-f/mKO._.A1,17304,Stx11,Distal,17304,uc007ekg.2,0.4431,544,0,TRUE,FALSE,TRUE,0,0
chr10_12981868_12982368,-1.00204266418338,0.000276828342266807,0.0368397489281821,0.0232354065667241,-0.0253069171342191,DOWN,25.37445,0.736,0.666,3,PT-S2-mWT._.B1,17858,Stx11,Distal,17858,uc007ekg.2,0.3832,545,0,TRUE,FALSE,FALSE,0,0
chr10_17880607_17881107,-1.83267795047084,0.000362549024546763,0.042042106893819,0.0186484653377079,-0.0529008805155163,DOWN,36.15791,0.811,0.753,3,PT-S3-mWT._.B5,67209,Heca,Distal,67209,uc007elw.1,0.497,772,0,TRUE,FALSE,FALSE,0,0
chr10_18047259_18047759,-2.88222914078899,2.02535172242156e-08,3.26397915113098e-05,0.0111025562575152,-0.0835010766256953,DOWN,83.01595,0.91,0.888,4,PT-S2-mWT._.B5,8430,Reps1,Distal,8430,uc007ema.2,0.4192,791,0,TRUE,TRUE,FALSE,1,0
chr10_18047937_18048437,-3.19623594547238,0.000130091546316507,0.0223260246168624,0.00545554987804144,-0.0608793516320468,DOWN,8.38095,0.516,0.366,2,PT-S2-mWT._.B5,7752,Reps1,Distal,7752,uc007ema.2,0.4711,792,0,FALSE,FALSE,FALSE,1,0
chr10_19019079_19019579,-3.48572391400611,2.89061535500651e-06,0.00149150681063327,0.00267764859197997,-0.0477228050855729,DOWN,28.00864,0.689,0.583,3,PT-S3-mWT._.B1,3918,Tnfaip3,Distal,3918,uc007enb.3,0.4212,947,0,TRUE,FALSE,FALSE,0,0
chr10_21999784_22000284,1.85901622589655,0.000378925886881262,0.0433430792768684,0.0775816350847966,0.0576438280806092,UP,40.2359,0.708,0.699,5,PT-S1._.A4,68044,4930444G20Rik,Distal,5367,uc007eox.3,0.4132,1366,0,TRUE,FALSE,FALSE,0,0
chr10_23712693_23713193,-0.886938787850019,0.00042671839079785,0.047493716525092,0.10572128895275,-0.0914820991929407,DOWN,82.32144,0.922,0.898,3,PT-S3-mWT._.B3,72507,Snora33,Distal,52922,uc029qwh.1,0.497,1419,0,TRUE,FALSE,FALSE,0,0
chr10_28182019_28182519,-1.25471643592634,0.000192461498388788,0.0289638212311025,0.0505095504513636,-0.0727888663273817,DOWN,223.49802,0.907,0.903,7,PT-S2-f/mKO._.A1,107448,Ptprk,Intronic,107448,uc007esj.1,0.3373,1703,0,FALSE,FALSE,FALSE,0,0
chr10_28186336_28186836,-2.58619304045856,0.000333709467559865,0.0406828151312049,0.00710489265238348,-0.0455710789835683,DOWN,105.47038,0.839,0.838,8,PT-S1._.A4,111765,Ptprk,Intronic,111765,uc007esj.1,0.4192,1706,0,FALSE,FALSE,TRUE,0,0
chr10_32005490_32005990,-2.06702287861196,1.40806250991066e-05,0.00487464829380875,0.0233296243787284,-0.0808068452364471,DOWN,41.10999,0.844,0.796,3,PT-S3-mWT._.B3,396014,Rnf217,Intronic,396014,uc007etu.2,0.3633,1874,0,FALSE,FALSE,FALSE,0,0
chr10_35443915_35444415,-2.32090186716212,1.21804559144144e-16,3.58239388898842e-12,0.0422718233306486,-0.176929890627479,DOWN,158.32785,0.937,0.916,3,PT-S3-mWT._.B1,960764,Frk,Distal,267725,uc033fpd.2,0.4371,1991,0,TRUE,FALSE,FALSE,1,1
chr10_35444809_35445309,-2.30989824772374,3.07932703044053e-08,4.44496133949872e-05,0.0244052148444291,-0.104524543090021,DOWN,103.82529,0.924,0.905,4,PT-S2-mWT._.B1,961658,Frk,Distal,266831,uc033fpd.2,0.487,1992,0,FALSE,FALSE,FALSE,1,0
chr10_35445371_35445871,-2.85734568529207,6.9956354204435e-05,0.0150456039013283,0.00600423840310393,-0.0500009410467263,DOWN,19.82985,0.725,0.653,3,PT-S2-mWT._.B3,962220,Frk,Distal,266269,uc033fpd.2,0.4631,1993,0,TRUE,FALSE,FALSE,1,0
chr10_35446407_35446907,-2.15984618781485,9.64997670964308e-10,2.73557074705844e-06,0.0375526476611446,-0.137195165491674,DOWN,114.87495,0.934,0.917,4,PT-S2-mWT._.B3,963256,Frk,Distal,265233,uc033fpd.2,0.4551,1994,0,TRUE,FALSE,TRUE,0,0
chr10_35521746_35522246,-4.06903239749418,1.8841856085843e-06,0.00107865270917904,0.00186645875517267,-0.0610289820504804,DOWN,15.39929,0.56,0.413,3,PT-S3-mWT._.B1,984810,Hs3st5,Distal,189894,uc033fpd.2,0.495,1996,0,FALSE,FALSE,TRUE,0,0
chr10_35948986_35949486,-2.48307169949975,5.67095286055045e-06,0.00249403206851064,0.0106014632628425,-0.0578516259301617,DOWN,35.12244,0.812,0.766,3,PT-S2-mWT._.B5,557570,Hs3st5,Distal,237344,uc033fpd.2,0.4172,2005,0,TRUE,FALSE,FALSE,0,0
chr10_39900366_39900866,-2.01744425493336,2.78297607702491e-05,0.00773996306396024,0.0129002416669629,-0.0454257608108732,DOWN,23.97182,0.742,0.659,3,PT-S3-mWT._.B5,1377,Mfsd4b4,Promoter,1286,uc007ewf.1,0.3972,2117,0,FALSE,FALSE,FALSE,0,0
chr10_39908984_39909484,-1.56262983823207,2.21726481782376e-06,0.00122021781420435,0.0448097214124905,-0.0914623630331857,DOWN,69.85235,0.842,0.793,3,PT-S3-mWT._.B1,9995,Mfsd4b4,Distal,9904,uc007ewf.1,0.5349,2123,0,TRUE,FALSE,FALSE,0,0
chr10_40035540_40036040,-2.29563673367569,0.000191910389855511,0.0289638212311025,0.00706305353901446,-0.0354338777955118,DOWN,14.90316,0.665,0.564,3,PT-S2-mWT._.B5,10521,Mfsd4b1,Exonic,10521,uc007ewl.2,0.4152,2183,0,FALSE,FALSE,FALSE,1,0
chr10_41252723_41253223,-1.34700724230806,0.000356112994920891,0.0415826870218097,0.0411084021892094,-0.0665524231939297,DOWN,94.76695,0.849,0.841,7,PT-S3-f/mKO._.A4,50267,Fig4,Intronic,50267,uc007exk.1,0.4611,2403,0,TRUE,FALSE,FALSE,0,0
